name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
माथिल्लो पँधेरो,Water park,Water park,"MC28+67J, Anantalingeshwar, Nepal",Anantalingeshwar,27.650581,85.4156341,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h-KglotDanKw3AegsWtvFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.98582&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A4%AE%E0%A4%BE%E0%A4%A5%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%8B%20%E0%A4%AA%E0%A4%81%E0%A4%A7%E0%A5%87%E0%A4%B0%E0%A5%8B&query_place_id=ChIJC4RKFAAR6zkRpl_zYDYrsgI
Bhajya Pokhari भाज्य पाेखरी,Water park,Water park,"MCCC+89C Bhajya Pukhu Coffee, Bhaktapur 44800, Nepal",Bhaktapur,27.6708137,85.4208885,4.6,26,0,0,1,9,16,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwg66MuTHfscCcMXiiLDj5V9t3fFQSvC8KgTwUKb82c9qg4NL6pf6yuQauRfS58mSfRnWBDAicQrPcmyl_MdVdPBEYzH8Svc5ajAcb7cpEs4cV7AnFxdeq_CQ_pMI60gL3MRWcCig=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Bhajya%20Pokhari%20%E0%A4%AD%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF%20%E0%A4%AA%E0%A4%BE%E0%A5%87%E0%A4%96%E0%A4%B0%E0%A5%80&query_place_id=ChIJzx3IXzMb6zkR2pTnR4X02M4
Kathmandu Fun Valley,Water park,Water park,"अरनिको राजमार्ग Bhaktapur, Bhaktapur Araniko Highway, Suryabinayak 44805, Nepal",Suryabinayak,27.6467707,85.4670261,3.8,849,74,49,161,215,350,63.0,https://lh3.googleusercontent.com/p/AF1QipNCC_FEEI9WADLnNrHL2xppVElm4W2bW-UlPntx=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Kathmandu%20Fun%20Valley&query_place_id=ChIJcy5iv5AP6zkRdS-eLyrmnTE
Gohi Dhara,Water park,Water park,"MC7R+RQ6, Bhaktapur 44800, Nepal",Bhaktapur,27.6645462,85.4418845,4.0,1,0,0,0,1,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpYoijp-8keV-ORJk0rkxNfhBgvkxKfK7q7v3GHCUMlI6cN5IAJTyOY7IPwj5Vaximoohb42m97dSM9F0q4pvKVOCADGzaDAEPjq6Xy6HREt9ZxQpVMDkviPgbFZIcKOc98f71=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gohi%20Dhara&query_place_id=ChIJrxCmXtAF6zkRy4AjCn4O3SU
Tala dhara,Water park,Water park,"MF38+V3, Suryabinayak, Nepal",Suryabinayak,27.6552385,85.466075,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x3KbHe3QseMMnaOWkb7j0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.73026&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Tala%20dhara&query_place_id=ChIJ7Qo6_T0P6zkRuGqRywGkcXY
Gaahiti Stone Spout,Water park,Water park,"MCCM+444, Bhaktapur 44800, Nepal",Bhaktapur,27.6702519,85.4328321,4.5,2,0,0,0,1,1,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUiO889FRDZrtQVtF7HwckgaGB1gE0UEe6b1soWUq8ZxB3u461cHzc2nY19BntP2GwpvG8FDWyTF89raSVyheOVb9RqNKCC-Z_5U8Qk-8emjOsN9c7Z_c1v6viPZIo6iFA2Xy-=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Gaahiti%20Stone%20Spout&query_place_id=ChIJoxdWOawa6zkRBcBFnR1WegQ
Bhaktapur Municipality - Ward Office No. 4,Federal government office,Federal government office,"MC9H+W75, बोलाछें सडक, Bhaktapur 44800, Nepal",Bhaktapur,27.669768,85.4282269,3.5,2,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx63hvYS0UHHr4XoRMW1iPOYiNiD7QcN5abVSzaS0WgRrXubSjNQYKstQCrWDbnyT-mJtVh-wnKbD3x4GnW-Xk3f08UT1q3F8Wdu40M3lFAx-XpEC95AYY-LXrV-m80U03G9_Q=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Municipality%20-%20Ward%20Office%20No.%204&query_place_id=ChIJZYHea68a6zkRc1wrS6qaq9g
District Treasury Comptroller Office(को.ले. नि.का),Federal government office,Federal government office,"Unnamed Road, Suryabinayak, Nepal",Suryabinayak,27.6676745,85.4040577,0.0,0,0,0,0,0,0,35.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9mlvL-ktEJX-4m3THgTkkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.551&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=District%20Treasury%20Comptroller%20Office(%E0%A4%95%E0%A5%8B.%E0%A4%B2%E0%A5%87.%20%E0%A4%A8%E0%A4%BF.%E0%A4%95%E0%A4%BE)&query_place_id=ChIJP4y97rob6zkRCzI0qvx90rM
"District Election Office, Bhaktapur",Federal government office,Federal government office,"Bhaktapur 44800, Nepal",Bhaktapur,27.6744792,85.4040151,4.4,8,0,0,0,0,0,60.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpimEu_-555KCIckTGGEcm8WKCxh_bwlzDHXlIrZuG5JpRyOCEHaZVtK7qCi_gbGV8lTZC52J3EaK6KgknMhEDu5q3VZf-d6-cK98-g2ImQVQW8Z4jQ8mTmAqYEZepHk0KbFcZZA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=District%20Election%20Office%2C%20Bhaktapur&query_place_id=ChIJN-hrfI8a6zkRn4TEF_egQLw
Water Resource and Irrigation Division Office - Bhaktapur,Federal government office,Federal government office,"MC8J+468, Suryabinayak 44800, Nepal",Suryabinayak,27.6652953,85.430576,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Be75PZlyNRO39uTMJKQC6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.54398&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Water%20Resource%20and%20Irrigation%20Division%20Office%20-%20Bhaktapur&query_place_id=ChIJKdFpqYQb6zkR2aG_ILsRHrE
Nepal Workers' and Peasants' Party,Political party office,Political party office,"MCFM+37H, Golmadhi Tole, Bhaktapur 44800, Nepal",Bhaktapur,27.6726766,85.433228,3.6,7,2,0,1,0,4,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4QkgaL3bCdoq2iNcbg85jcTSr1MwZC6g1kZm6Vy3ofLY0CTZTUnwRDrtzdfhUNh34r-C96-komcH3PUWdfqgKKUfXMFDLyoVP8GHQ-2vcmcrddJWwwXs60PGt3-8Qqv-GqEsJ=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Nepal%20Workers'%20and%20Peasants'%20Party&query_place_id=ChIJt27-6a0a6zkRRT0jwzMaU-4
Chundevi Moktan Home,Office supply store,Office supply store,"Chundevi, Bhaktapur 44800, Nepal",Bhaktapur,27.6664132,85.4151143,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oWPcEwPGE4u9TLVfE8sL8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.42596&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Chundevi%20Moktan%20Home&query_place_id=ChIJXTOO6iYb6zkRmLELUvzBtJA
Shree Ganesh Traders & Suppliers,Office supply store,Office supply store,"101 Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6673765,85.416931,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UN5WbhiaHZCKBF7T_thEuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.67227&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Shree%20Ganesh%20Traders%20%26%20Suppliers&query_place_id=ChIJL-QSydcb6zkRYVzOm72WXBQ
Rusalan Vodka delaer office .,Office supply store,Office supply store,"MC98+H7G, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6689433,85.4156909,0.0,0,0,0,0,0,0,48.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VVR552Wd_p55L9sjDf6VrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.04312&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Rusalan%20Vodka%20delaer%20office%20.&query_place_id=ChIJl0OKv5ga6zkR5LmLWA6SlDg
"Office of the District Co-ordination Committee (जिल्ला समन्वय समितिको कार्यालय, भक्तपुर)",Government office,Government office,"MCFH+6CX, Bhaktapur 44800, Nepal",Bhaktapur,27.6730938,85.4284983,4.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=340V-euuckLzxbcnspQaNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.0238&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Office%20of%20the%20District%20Co-ordination%20Committee%20(%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE%20%E0%A4%B8%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%B5%E0%A4%AF%20%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%A4%E0%A4%BF%E0%A4%95%E0%A5%8B%20%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%2C%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0)&query_place_id=ChIJw6JZUAAb6zkRkDIqn1qKQyw
Kamalvinayak traffic office,Government office,Government office,"MCGP+PJM, Garud Kundal Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6768476,85.4365574,3.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PSGQN-PaUslooqJfNJ2NFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.04358&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Kamalvinayak%20traffic%20office&query_place_id=ChIJS7RRQ8Eb6zkR3pWP_7DfwN8
District Government Attorney Office,Government office,Government office,"MCFF+26J, Bhaktapur 44800, Nepal",Bhaktapur,27.6725768,85.4230274,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKUtgT_-4nZq7oYvVtDlEv7K3gk-rMdb06R3j5vUhkhblYea1oDAdX4yWdF8Mo5Hf1U6SwSAgwUdYknYHXTVtWlljtVISUpRqQNAyrim5COzprWowyhc-clZxNiKdUCp7rId8s3w=w427-h240-k-no,https://www.google.com/maps/search/?api=1&query=District%20Government%20Attorney%20Office&query_place_id=ChIJl7hREu8b6zkRvaf3hd_ZZhA
Bhaktapur Municipality Ward No. 5 Office,Government office,Government office,"MCCJ+656, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6705572,85.4302832,4.0,1,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_qbnRYhmGXcB669UIGdGcVaWfHIsPDDHPqhvOK9NJU-ieobRUs-aIOhX-1d9NiTo7qZtM22cwqoOWScUxic03IXQKI8IqSyO4WI8pIIRIL7smkeZthDnYEv33VQ42ff_EJleY=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Municipality%20Ward%20No.%205%20Office&query_place_id=ChIJD0OcCAAb6zkRxVmfWKD0GTM
Bhaktapur Population Census office,Government office,Government office,"MCFF+4Q, Bhaktapur 44800, Nepal",Bhaktapur,27.6727904,85.4244015,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C4eB0PV0MIcFpicQcEv1sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.608246&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Population%20Census%20office&query_place_id=ChIJj55aRqsb6zkR6DHUCet-pK0
Bhaktapur Municipality East Gate,Government office,Government office,"MCFG+PXX, Bhaktapur 44800, Nepal",Bhaktapur,27.6743549,85.4274865,5.0,2,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_vvD9Ru3IXjDipOD_Q3LVLRsls6V9jyYDW6jJoHxupsfyrslJ7J1S_MOArYYBqzGRyrqSJBWZtPWGY1DVVIWJvn4m1Ipf2FasvzqXLK_EWNrRIyZTBNopR5AwRifHBo6ShtR1AubPhDB1=w478-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Municipality%20East%20Gate&query_place_id=ChIJeXwZHwAb6zkR2h8TzYo_x74
"Armed police force base, bayasi",Government office,Government office,"MCFG+R5G, Bhaktapur 44800, Nepal",Bhaktapur,27.674707,85.4254555,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2HYGiijoJ6BHATd9LtQN4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.93225&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Armed%20police%20force%20base%2C%20bayasi&query_place_id=ChIJgejZDQAb6zkR86rATap60S0
Irrigation Department Bhagirath Nagar Bhaktapur Road Degloor,Government office,Government office,"MCCH+9WW Bhagirath Nagar, Bhaktapur Road, Degloor 44800, Nepal",Degloor,27.6709939,85.4298429,0.0,0,0,0,0,0,0,48.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIIfdeh_oSyCeU80mh8SiCowfMRSiWJzAye6xa-7M2tQMGrAr-E2-Ww0ZkLf7Xy7ng3SSVPbwrjbY86hvhhwSqrs1Wv23ZBRrfvoKSxIPvCQLfXQ74TP3yMsiWmeLBIl6KntAN=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Irrigation%20Department%20Bhagirath%20Nagar%20Bhaktapur%20Road%20Degloor&query_place_id=ChIJ_UCENLkb6zkRhHPsTgDmBtc
ट्राफिक प्रहरी प्रभाग कमलविनायक भक्तपुर।,Government office,Government office,"MCGP+VP5, Kamalbinayak, Bhaktapur 44800, Nepal",Bhaktapur,27.6771049,85.4368073,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pOdcilOqOoYPTvzORWS_ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.06366&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AB%E0%A4%BF%E0%A4%95%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%B0%E0%A5%80%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AD%E0%A4%BE%E0%A4%97%20%E0%A4%95%E0%A4%AE%E0%A4%B2%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%A4&query_place_id=ChIJw3xyBgAb6zkRUb2RKsl0Cvk
जिल्ला विकास समितिको कार्यालय,Government office,Government office,"MCFH+6CX, Bhaktapur 44800, Nepal",Bhaktapur,27.67311,85.42862,4.0,4,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEGk8d7hV7a8plfNNpPZVBc9sTeZZNOfj0FpxJnZrPBnyz6lUJvw4iRCVotxUYL3I34goSvQAZkX-T0AesU2W2ZcmtrmXfE6e-vm8E-XzrcQfcntecpWrgWYxmNy53ct3r9hn3jlTdKo756HCx7D9nShQMk_nCzqBwtVIi5HacKsjubZy6CU0xiMBpioVtL6uCh1A=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE%20%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8%20%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%A4%E0%A4%BF%E0%A4%95%E0%A5%8B%20%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJrSvHwq8a6zkRQ0ugk3e9mp8
"Education Development and Coordination Unit, Bhaktapur",Government office,Government office,"MCGG+GJ9, Bhaktapur 44800, Nepal",Bhaktapur,27.6762795,85.4266134,3.2,12,3,1,2,3,3,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnyt-j-SUZjRxGRLGFMtS9JyI7o1v2lByb88XhTcNxHvsPa9tuLpHiLBzOZDPWPAbdjwQ07zzduStPfBHzDpf4qNW2-0ptPlr68FdsEeb3s9KZBmXJZcmVofX6CgmW7hAF4OeJ=w408-h906-k-no,https://www.google.com/maps/search/?api=1&query=Education%20Development%20and%20Coordination%20Unit%2C%20Bhaktapur&query_place_id=ChIJDUqOkLoa6zkR2q1S6QGzMWA
बाल अदालत Bal Adalat,Government office,Government office,"MCFH+567, Bhaktapur 44800, Nepal",Bhaktapur,27.6729189,85.4280353,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l-rL6RcWWa0Wrddm9LtJmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.22857&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A4%AC%E0%A4%BE%E0%A4%B2%20%E0%A4%85%E0%A4%A6%E0%A4%BE%E0%A4%B2%E0%A4%A4%20Bal%20Adalat&query_place_id=ChIJr-YrJAAb6zkRfbUQJDbW2pM
Tourist Police Bhaktapur,Government office,Government office,"MCFH+Q5R, Bhaktapur 44800, Nepal",Bhaktapur,27.6745851,85.4278289,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uv2QsLAggiaM5GJ421uAvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.933624&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Tourist%20Police%20Bhaktapur&query_place_id=ChIJOTGN6E0b6zkRtYzoHUMJ_U4
"Kathmandu Valley Development Authority (KVDA), Bhaktapur",Government office,Government office,"Bhaktapur 44800, Nepal",Bhaktapur,27.673072,85.4288359,0.0,0,0,0,0,0,0,40.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGLPJ6kzoM5T0NC6jWjWOPa5t2iyZbe3LBBPNovRlRbeCG976Wpviz9r2wJXP-baoLvS-tnm5QO75UEyR4itBe_JPDb2ErSVupvNDQoVHT5ycnc_QKOTbcAytZ21Vbz4CH8dZYqM9Jul_m_5y4-eWbM_-Ke7b9qktrc0DnZwVR1CO7o08CXORS9VOIfVEU3M279FQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kathmandu%20Valley%20Development%20Authority%20(KVDA)%2C%20Bhaktapur&query_place_id=ChIJ-1thw68a6zkRsDh5pWLMnos
जिल्ला पशु सेवा कार्यालय,Government office,Government office,"MCCC+G34, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6712581,85.4201998,4.3,3,0,0,1,0,2,30.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFlxkje9L6djefBxQIhFj3TiRiPR__jMxxt_AxLPG8ruxiH9EYScvNxhTTk0vdibsuUHxlCg1p9WDTCkpLtItvFaPHG_hrM8oSB-HB12xhJ8Ga1HfiH0XIE1Ei31_jOnAqxH4gNqR1ZUVZPaj1n4SQFZpemjspLnYo6PAyYMF29M5ylkpCZfa_hTkQ3FWohznvsSgg=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE%20%E0%A4%AA%E0%A4%B6%E0%A5%81%20%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE%20%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJPYKVD6Ma6zkR8yHfofWK51A
Kathmandu Upatyaka Khane Pani Ltd.,Government office,Government office,"MCCF+X68, Bhaktapur 44800, Nepal",Bhaktapur,27.6724234,85.4230685,1.5,8,6,0,2,0,0,36.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMA4f_o6dx4cJCejpTnuw6plkVuz0VOA8Jj7uWkHt0zCnJb8zLE-_NZ44AojRf-NcDRBkFonHh-RgsdLZsFIH3_DIT1UcmdBNfr7D_tlFEwRj6WBNFSMh_xR-BS2nDgDqBRjE_wA=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Kathmandu%20Upatyaka%20Khane%20Pani%20Ltd.&query_place_id=ChIJ6fR-vqQa6zkRHmfvgie5FB8
Khana Pani Sansthan,Government office,Government office,"MCFF+263, Bhaktapur 44800, Nepal",Bhaktapur,27.6725021,85.4230487,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1NS9VT6jDOkGs3v-X1-6YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.15027&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Khana%20Pani%20Sansthan&query_place_id=ChIJ-0-fvqQa6zkR75Ykz5M4p4U
"Monument Protection & Palace Care Office, Bhaktapur",Government office,Government office,"MCCH+QJ5, Bhaktapur 44800, Nepal",Bhaktapur,27.671881,85.429097,5.0,1,0,0,0,0,1,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybVYjc_78R1S-azIPNTMGttSoRl3A0kTj7x193qa17NwxH-sVTddrLS65yKzwWo0oBtEmHKmFPbIlnIziBDTdEghChCvRTarxgnOL07FIXlwJhKpZGasqa6-FtIcH4fJep6gc8ezTn-ygn=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Monument%20Protection%20%26%20Palace%20Care%20Office%2C%20Bhaktapur&query_place_id=ChIJk9qMuq8a6zkR_bzgAUlVzAE
district agriculture development office,Government office,Government office,"MC88+CM9 Chundevi, Bhaktapur 44800, Nepal",Bhaktapur,27.6660359,85.416719,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xQtapukDrpmPNBBiNjLWaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.300903&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=district%20agriculture%20development%20office&query_place_id=ChIJFVdSGAAb6zkRhJPKC4mhMtk
"Agriculture and Animal Development Section, Bhaktapur Municipality",Government office,Government office,"MCCC+F4P, Ganeshthan Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6711925,85.4202906,0.0,0,0,0,0,0,0,0.0,,https://www.google.com/maps/search/?api=1&query=Agriculture%20and%20Animal%20Development%20Section%2C%20Bhaktapur%20Municipality&query_place_id=ChIJASozVwAb6zkRlVNcfemc1Ic
Wada Karyalaya,Government office,Government office,"M9JP+QM8, Madhyapur Thimi Muncipality 44600, Nepal",Madhyapur Thimi Muncipality,27.6819046,85.3867131,4.0,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pWNeCGNrVRRMjbPqmI03ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.61105&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Wada%20Karyalaya&query_place_id=ChIJreq6z2ca6zkRsQBwzLWoX1A
Madhyapur Thimi Municipality Ward Office,Government office,Government office,"M9MP+3R9, Bhaktapur Road, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6818807,85.386802,4.3,6,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCXBR5UI10-LIGaW5-A8CF6nUrMx09hoIc-U4Nof6LLBakI0rtUFgQ_8xaVqerxRtN29tKbIS8ltIEJkxmr90KVfdwy8fgUR0XkuCFyb8Wdiydn6UCe48NpbcJtR_F8I59GAkk=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Madhyapur%20Thimi%20Municipality%20Ward%20Office&query_place_id=ChIJu7C6z2ca6zkRbtuMUZ4hZqk
Mulpani Switching station Nea,Government office,Government office,"P92P+9CG, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.700942,85.3860168,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fEhgZlEgn6AxSv1OXwtyaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.19703&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Mulpani%20Switching%20station%20Nea&query_place_id=ChIJhXmxVwAb6zkRtU4CseyxNHc
१न. नापी टोली भक्तपुर,Government office,Government office,"M9CM+VQC, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.672189,85.3843766,5.0,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1TP0YoU4WeEcle6_HXSJ9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.9533&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A5%A7%E0%A4%A8.%20%E0%A4%A8%E0%A4%BE%E0%A4%AA%E0%A5%80%20%E0%A4%9F%E0%A5%8B%E0%A4%B2%E0%A5%80%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0&query_place_id=ChIJdYeuJsMb6zkRsO49Q_u4ibU
New ward no 5 Building Office,Government office,Government office,"M9HJ+787, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6781678,85.3808068,5.0,1,0,0,0,0,0,0.0,,https://www.google.com/maps/search/?api=1&query=New%20ward%20no%205%20Building%20Office&query_place_id=ChIJRdU3egAb6zkRjVOQZjQUH5k
Urban Health Center ward no 7,Government office,Government office,"P92P+Q25, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.7018754,85.3851004,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1zlGgccA3zYHqfVHdI2Qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.4759&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Urban%20Health%20Center%20ward%20no%207&query_place_id=ChIJa7juB2sb6zkRHj513D5m2Bg
Thimi Substation,Government office,Government office,"M9JR+HQ2, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6813807,85.3919221,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_J7FmW_vKQwHc90QaWyPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.78755&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Thimi%20Substation&query_place_id=ChIJaYYfZAAb6zkRkCNN-weTbNU
