name,lat,lng,category,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,cafe_weight,poi_composite_score
Sunaapati Bhojanaalaya and Sekuwa Corner,27.6742856,85.3744577,Restaurant,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,147,60.603983438645216,56,22.828347875639754,0.55053924601816,2.105571875028838
Chicken Strong,27.6744234,85.3721044,Restaurant,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,116,47.564648104622435,46,18.48354192630656,0.7549398754108159,2.1042761740787563
Banglamukhi Dairy and Bakery,27.6695821,85.3728553,Coffee shop,39,20.220379890908188,2,0.8125108499600547,8,2.943726408028361,80,33.66932875104368,46,18.827877508237865,0.7934993391206411,2.1027554647061035
Friendship coffee shop,27.6763214,85.4428386,Coffee shop,33,16.13871468063057,91,29.93303715134207,84,36.176280769152996,175,73.56234456100536,74,29.1996583567498,0.5,2.1027163318005186
Nhu Kewa,27.6797489,85.3922663,Restaurant,38,18.944575364443725,18,6.829323698836455,20,8.306756941921913,151,62.602829165887584,50,21.82529052654138,0.5,2.101874707077942
Gankhu bakery,27.6812305,85.397741,Bakery,33,16.339274086861664,31,11.910556267049081,40,16.874623076668705,131,54.050656934421866,38,16.444431520751433,0.5801028097535045,2.1011745177347465
Valley Top MoMo,27.6830247,85.3895798,Fast food restaurant,38,18.944575364443725,6,2.1269537568644656,11,4.283799654256116,147,60.80519535698428,43,18.07626916401103,0.6418816010661614,2.1011676981775467
Lumbini Tandoori Bhojnalaya and Fast Food,27.6736437,85.3738705,Fast food restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,137,56.91553515200565,52,21.163781782345307,0.6010784920363198,2.100493748361001
Deshemaru khaja Ghar,27.6795735,85.3997894,Restaurant,35,18.1706574417363,43,16.04863065079568,48,20.019126928032897,115,47.220794007169346,45,19.482159956287163,0.5,2.1000360594642
Ghumti Khaja Ghar,27.6765201,85.3727004,Fast food restaurant,41,20.86627740669779,2,0.8099228582392453,9,3.4221855949294655,134,55.38060248956688,43,17.435124273685286,0.6974513049774942,2.0993062749268567
Tapaiko food corner,27.6817462,85.3914961,Asian restaurant,38,18.944575364443725,10,3.3619747837095906,14,5.966829296174066,147,60.80519535698428,45,19.004075794908292,0.6173484952239897,2.097340069419073
Tea Time,27.6820448,85.3795178,Coffee shop,45,22.497959491293386,3,1.150433017007727,9,3.3897385124034267,136,56.01964999585323,43,17.93168184181531,0.6173484952239897,2.093741163392439
Alisha Fast Food,27.6769046,85.3752966,Restaurant,46,23.2944116551726,2,0.8099228582392453,11,4.189874375306491,154,63.60238410177966,50,20.382717077738693,0.5,2.091882626626831
Infront of Ageno sekuwa corner,27.6735675,85.3751825,Bar,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,150,62.37223589447661,58,23.889051299382277,0.5,2.0915895712839676
BDS Restaurant and Kimchi Jhol momo,27.6692062,85.3856611,Fast food restaurant,36,17.556655884709777,4,1.4815856097126785,10,4.0233707425286385,138,57.28502785010008,45,19.087972322463,0.660205619507009,2.0908880651524018
Newazone cake shop,27.6691805,85.397613,Bakery,25,13.1972271357003,45,16.12195127425455,45,18.892225138039542,61,25.979311780534964,48,20.449000451514095,0.7184269872603095,2.0905312484090173
Lastsport,27.6781678,85.3808068,Coffee shop,43,21.027024642437635,4,1.623120001225628,10,3.729308810431845,150,62.03479301915414,50,20.794167926856204,0.5,2.089189237766745
Friends Cafe And Sekuwa House,27.6741543,85.3734271,Restaurant,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,133,54.83569697422418,49,19.831069577383108,0.6173484952239897,2.0886439673339297
Tapaiko fresh bakery and cake shop,27.6711052,85.3829232,Bakery,39,18.84665561763207,4,1.623120001225628,9,3.540419921522216,148,61.40215714628549,51,21.267275363903238,0.5801028097535045,2.0868233049736222
Sabin Bhabuk Residence,27.6727835,85.3742709,Pub,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,135,56.02760341771635,52,21.23899522336116,0.5801028097535045,2.08644349751126
Katunje Kirana Pasal,27.6690605,85.3981223,Restaurant,26,13.793835367365169,46,16.549351231818438,45,18.96446700192657,55,23.466929848448604,47,20.098123258515013,0.7146870536692356,2.0825485899511307
SR dairy bakery & coffee shop,27.6698005,85.3879422,Coffee shop,31,14.991282233477367,7,2.4417617719067644,13,5.893940713987311,136,56.53670558938618,43,18.490029256521193,0.6173484952239897,2.0817890639112244
Friendship coffee shop,27.6766696,85.4427921,Coffee shop,33,16.13871468063057,89,29.197880739628285,85,36.56516965808818,173,72.52453088882831,70,27.883379614820853,0.5,2.081235228777915
Khushi dairy and bakery,27.6780324,85.3757911,Bakery,46,23.117799373158167,2,0.8099228582392453,11,4.189874375306491,155,63.95694244885894,50,20.310366277693525,0.5,2.080951326956726
"Gatthaghar-3, Bhaktapur",27.673437,85.3744054,Bar,41,20.86627740669779,2,0.8125108499600547,9,3.4221855949294655,139,57.65530123393991,54,22.083459565002524,0.55053924601816,2.080403752937415
Shanti hotel,27.682465,85.3906516,Cafe,38,18.944575364443725,9,3.158271079972966,11,4.283799654256116,147,60.80519535698428,42,17.714926534045787,0.6173484952239897,2.079587180987315
Hamro Restaurant And Cafe,27.6838392,85.3877432,Restaurant,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,144,59.57347143747311,44,18.723911927055294,0.6173484952239897,2.078990587536576
Bajeko Sekuwa Gatthaghar,27.6743794,85.3707034,Barbecue restaurant,34,17.968223237333092,2,0.8125108499600547,6,2.164934524978198,83,34.663474665292064,39,15.288759265021678,0.9131545802480756,2.0783625738985885
RR Fast Food & Momo Center,27.6737416,85.3728929,Cafe,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,122,50.5852262701163,48,19.54911931686862,0.6516177380544796,2.0782775399466518
Busy Bee Restro,27.6738313,85.4098194,Restaurant,22,11.79481171091934,88,31.33059930090759,85,36.41701515721684,38,16.107203805503836,60,24.875580122385866,0.6173484952239897,2.0778943038948956
"Little Kitchen, Nagadesh",27.6848584,85.3864284,Restaurant,37,18.55800754006115,3,1.1584352382359575,8,3.1454223973363593,142,59.06939349012461,46,19.035402251645948,0.7065772901240378,2.0743440389453616
Jhigu Newa chhey,27.6827983,85.385943,Family restaurant,42,20.938047227962436,4,1.623120001225628,10,3.6690546275004188,144,59.473184385855674,48,20.526955515386568,0.5,2.072723922034951
Nitin wananje,27.6829508,85.3864632,Internet cafe,39,19.564337993977038,4,1.623120001225628,10,3.6690546275004188,144,59.49155345538529,48,20.526955515386568,0.55053924601816,2.0721211764588525
Satyam paan shop,27.6779427,85.3755865,Bakery,46,23.117799373158167,2,0.8099228582392453,11,4.189874375306491,154,63.508896223218954,49,19.890150632197102,0.5,2.071564812956278
Thimi Newari Khaja Ghar,27.6831098,85.3892239,Bar,39,19.564337993977038,6,2.1269537568644656,10,3.813627401368537,147,60.80519535698428,44,18.474576300756773,0.6010784920363198,2.0710713115524104
Friendship coffee shop,27.6766717,85.4428172,Coffee shop,32,15.72439110622723,89,29.197880739628285,85,36.56516965808818,173,72.52453088882831,70,27.883379614820853,0.5,2.069735192262719
Lwaka Baka,27.6838397,85.3868701,Fast food restaurant,39,19.564337993977038,3,1.1584352382359575,10,3.6690546275004188,143,59.035815228352405,44,18.723911927055294,0.6010784920363198,2.0689256633138724
Friendship coffee shop,27.6766755,85.4428196,Coffee shop,32,15.72439110622723,89,29.197880739628285,85,36.56516965808818,172,72.12749368605027,70,27.883379614820853,0.5,2.068195431607598
Pranisha Khaja Ghar,27.6694942,85.3765347,Fast food restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,117,48.775317744923775,54,21.940048406357178,0.5801028097535045,2.0641134111191244
Cream Cakes and Bakery,27.6587274,85.4236834,Bakery,33,15.706499200758065,106,34.39298028414354,87,36.263600482872775,103,42.34571516333608,48,18.355881087303246,0.6516177380544796,2.0625123901182776
THE BIRYANI HOUSE,27.667819,85.3865575,Family restaurant,25,12.148295416745412,4,1.4815856097126785,11,4.493542995416217,123,51.24307736587333,35,14.471359649020586,0.8713991801072626,2.062032438314915
Corner and black pigs barbecues Dharan,27.6745692,85.3735235,Barbecue restaurant,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,137,56.432518193837964,50,20.243548615089313,0.5801028097535045,2.0615244639856973
Friendship cofee shop,27.6767411,85.4428571,Coffee shop,32,15.72439110622723,89,29.197880739628285,84,36.14974243190579,171,71.74434864786295,70,27.883379614820853,0.5,2.060486504264905
Namaste Gautam Traders Liquor Shop,27.6807922,85.3942555,Bar,37,18.52069955366757,20,7.8260644195673645,26,10.931730230515399,144,59.38576726376742,49,20.848776062976462,0.5,2.0586816341033853
Open Hut cafe,27.6704713,85.3824632,Fast food restaurant,33,15.880996113110372,3,1.2778819059760531,9,3.540419921522216,145,59.70974885255253,47,19.79604152619396,0.6678877412421497,2.0580349756744343
Kalika Dairy And Bakery Shop,27.6746485,85.3744384,Bakery,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,149,61.58379543355025,56,22.828347875639754,0.5,2.057622827148696
GS cafe & khaja ghar,27.6728291,85.3992731,Coffee shop,29,15.148205689761992,48,17.370047618542234,48,20.310408843241653,79,33.4326458469886,51,21.599055449770287,0.55053924601816,2.0568783054611517
"Bashuki Live Bakery, Nagadesh",27.6822642,85.3814527,Bakery,45,22.119539872564125,4,1.623120001225628,9,3.3897385124034267,138,56.83792309288232,44,18.35471423061724,0.5801028097535045,2.0565399616332276
Old Durbar Hotel,27.6841311,85.3855534,Restaurant,36,17.985046197263067,3,1.1584352382359575,9,3.3897385124034267,145,60.13005672231998,48,19.9167309620508,0.6924208470843213,2.055451361507613
Old Town Food: Best Late-Night Food in Bhaktapur,27.6776181,85.4075666,Family restaurant,17,9.443321703625,63,22.379903512834307,48,20.427131082801655,36,15.56547182867784,38,15.62101518452129,0.9260687155530483,2.055249784574686
Salla Cafe,27.6738651,85.4097823,Restaurant,22,11.79481171091934,87,31.14638877457518,84,35.92256310021905,38,16.107203805503836,59,24.505325511401733,0.6010784920363198,2.05477725829182
Sukul Dhoka ko Michael Momo,27.670709,85.4092365,Chinese restaurant,28,14.416817821539734,87,31.133510139063535,89,37.513483658523796,39,16.394395572427165,54,22.253637463391893,0.5801028097535045,2.053112875872436
Chowyela baji chhe,27.6735409,85.3748279,Fast food restaurant,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,143,59.30008541740237,56,22.8708422305235,0.5,2.052692951462078
Nawaj Resturant,27.6799797,85.3760665,Restaurant,45,22.55241544714098,2,0.8099228582392453,10,3.729308810431845,146,59.9469642208889,48,19.357715448630696,0.55053924601816,2.0511553454605003
Asar,27.6708943,85.3762267,Bar,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,136,56.41530283156194,57,23.193621104242176,0.5,2.0501555507215574
Sunil khaja ghar,27.6752491,85.4434855,Restaurant,31,15.220204348823586,91,29.93303715134207,82,35.07128324485803,173,72.41924407986875,66,26.886612811635363,0.5,2.0477145915167942
EVE DINE HOUSE,27.6830703,85.3877019,Restaurant,39,19.564337993977038,5,1.7751019049951242,11,4.057943516435604,145,60.030846615043394,45,19.213730172173264,0.55053924601816,2.0448784093492374
Bluemoon homestay and Restaurant,27.6751651,85.4085202,Restaurant,20,11.022270558173096,78,28.48233581617055,78,33.261734572548576,38,16.180309450594656,50,20.928460239738165,0.6924208470843213,2.0436924642634255
Shiva sweets and fastfood restro,27.6745623,85.4094066,Restaurant,20,11.022270558173096,83,30.03391856566612,84,35.9721101539683,38,16.212974704982447,56,22.966496933675607,0.6306420557716643,2.0421797010648053
बुडाथोंकी तास एंड छोइला हाउस,27.674678,85.3726167,Nepalese restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,126,51.76998501842321,46,18.48354192630656,0.6418816010661614,2.0419587519420523
Crave Corner,27.6704538,85.409407,Asian restaurant,29,15.063234217904583,89,31.910242114776928,90,37.7694288462005,42,17.70152636477457,54,22.111095695601545,0.55053924601816,2.041889764216503
KP,27.682054,85.3885748,Restaurant,39,19.564337993977038,6,2.1269537568644656,11,4.283799654256116,148,61.27308285248088,48,20.21099023418585,0.5,2.041415397739456
Shreezan house,27.6809798,85.3988183,Restaurant,32,16.451309894456752,34,12.800517322247346,39,16.60763342385367,122,50.337843365020255,39,16.772249089976565,0.55053924601816,2.039776985257888
Akleshwori Laxmi Bhojanalaya,27.6765033,85.3743339,Bar,43,21.75569907597443,2,0.8099228582392453,10,4.0009854863968615,150,61.91825859721265,49,19.86700248402934,0.5,2.0394391047082103
Chula dhunga sekuwa,27.6826062,85.3909841,Family restaurant,38,18.944575364443725,9,3.158271079972966,12,5.105397481359814,147,60.80519535698428,41,17.298491386145294,0.6010784920363198,2.039216089971005
Sadabahar Chowmein House,27.6860982,85.3779677,Restaurant,36,17.47576205188369,2,0.8099228582392453,7,2.75911249592448,127,52.47580043512619,40,16.685757931300664,0.7725236568378258,2.036894315898926
Jaiswal Handi mutton Restaurant,27.6734827,85.409241,Indian restaurant,22,11.79481171091934,85,30.200817884784524,83,35.57811865576387,38,16.212974704982447,54,22.25503129506247,0.6173484952239897,2.0366919364502447
Heart To Heart Cafe,27.6728689,85.37385,Cafe,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,127,52.76616800234625,51,20.858042842367965,0.55053924601816,2.031263294120124
BB Liquor shop Thimi,27.673699,85.3732309,Cafe,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,125,51.82382008863279,48,19.54911931686862,0.5801028097535045,2.030773076829245
SallaGhari Khaja Ghar,27.6737669,85.4101513,Fast food restaurant,22,11.79481171091934,88,31.074571421088788,86,36.594098490560256,38,16.107203805503836,64,26.24761835171263,0.55053924601816,2.02881470529673
B and B fast food,27.6844657,85.3877447,Fast food restaurant,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,143,59.035815228352405,45,18.901331281904408,0.5801028097535045,2.02878019494929
Ramchandra Chiya Pasal,27.6701851,85.3822674,Tea store,32,15.220514679628547,2,0.8051949217581521,8,2.961620030054819,143,58.86660892946021,45,19.025642496243147,0.6811813017898243,2.0270477451655937
Sewaro Food Cafe,27.6735751,85.3726108,Fast food restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,119,49.35342111298574,47,19.168166935875416,0.6306420557716643,2.026180463275666
Basuki Newari khaja Ghar,27.682206,85.3824075,Restaurant,43,20.968451696228254,4,1.623120001225628,9,3.3897385124034267,144,59.253329314813556,45,18.84843978849874,0.55053924601816,2.02287745600908
Sweet House,27.6850951,85.3877417,Vegetarian restaurant,38,18.91885395157247,4,1.5251019049326242,10,3.813627401368537,140,58.231299358266675,47,19.78174789220227,0.6010784920363198,2.019869262645273
Cafe Silichung,27.6837496,85.3897351,Coffee shop,38,18.944575364443725,6,2.1269537568644656,10,3.813627401368537,146,60.40121698544668,41,17.289903441853802,0.6010784920363198,2.0166319934557486
Rajesh Khaja Ghar,27.6824711,85.3880432,Coffee shop,39,19.564337993977038,5,1.7751019049951242,11,4.057943516435604,146,60.434824986580985,45,19.213730172173264,0.5,2.0147660915868584
1-shika café and Chat house,27.6813874,85.376168,Coffee shop,45,22.55241544714098,2,0.8099228582392453,9,3.3897385124034267,143,58.71557136816148,46,18.439825678268893,0.55053924601816,2.0142259881491142
TITI Canteen,27.6806927,85.3754553,Restaurant,45,22.55241544714098,2,0.8099228582392453,9,3.3897385124034267,144,59.18145786910287,47,18.867897203512722,0.55053924601816,2.013757141962414
Umakunda Bakery Udhyog,27.6697768,85.3821041,Bakery,32,15.220514679628547,3,1.1530210087285364,8,2.961620030054819,138,56.671546336000844,44,18.46098240623969,0.7021569840726396,2.013234643749043
Dinesh Khaja Ghar,27.6824253,85.3891807,Fast food restaurant,39,19.564337993977038,6,2.1269537568644656,11,4.283799654256116,147,60.80519535698428,46,19.396291178683192,0.5,2.0128605086684592
G & S house of bakery,27.6711472,85.3828303,Bakery,39,18.84665561763207,4,1.623120001225628,9,3.540419921522216,148,61.40215714628549,51,21.267275363903238,0.5,2.0113313240220094
Tej chiya pasal,27.6833351,85.3858766,Coffee shop,40,20.211373698080983,4,1.623120001225628,10,3.6690546275004188,143,59.00529689035906,47,20.02167578536063,0.5,2.010942960272258
New Chakra Sweet and Chaat House,27.6801001,85.3763216,Indian restaurant,45,22.55241544714098,2,0.8099228582392453,10,3.729308810431845,145,59.53066421832435,48,19.357715448630696,0.5,2.0102678818052
Kathmandu Khaja Ghar,27.6799089,85.3762861,Cafe,45,22.55241544714098,2,0.8099228582392453,10,3.729308810431845,145,59.53066421832435,48,19.357715448630696,0.5,2.008124632610617
Khadka Khaja Ghar and Sekuwa House,27.6681756,85.3776471,Fast food restaurant,38,19.60061726137488,2,0.8125108499600547,9,3.4221855949294655,107,44.653534016449804,50,20.39954468809342,0.55053924601816,2.007861228331547
CHIYA LAHANA,27.6799679,85.3761355,Cafe,45,22.55241544714098,2,0.8099228582392453,10,3.729308810431845,146,59.9469642208889,48,19.357715448630696,0.5,2.0028368454416325
Newaz Kitchen,27.6799121,85.376051,Restaurant,45,22.55241544714098,2,0.8099228582392453,10,3.729308810431845,146,59.9469642208889,48,19.357715448630696,0.5,2.002759348636924
ऊँ जय श्री दुर्गे स्वीट एण्ड चाट हाउस,27.682907,85.3873189,Dessert shop,39,19.564337993977038,4,1.5251019049326242,11,4.057943516435604,145,60.030846615043394,45,19.213730172173264,0.5,2.002078058621606
Manakamana falful pasal,27.6827942,85.3885012,Restaurant,39,19.564337993977038,6,2.1269537568644656,10,3.813627401368537,147,60.80519535698428,46,19.423534093751407,0.5,1.9998025379934068
Kusheshwor sweets house,27.6830584,85.3873146,Breakfast restaurant,39,19.564337993977038,4,1.5251019049326242,11,4.057943516435604,145,60.030846615043394,45,19.213730172173264,0.5,1.999561364594478
Madhyapur Tiffin House,27.6828589,85.3882494,Fast food restaurant,39,19.564337993977038,5,1.7751019049951242,10,3.813627401368537,146,60.434824986580985,45,19.213730172173264,0.5,1.996562683273106
Madhyapur dahi pasal,27.683477,85.389454,Bakery,38,18.944575364443725,6,2.1269537568644656,10,3.813627401368537,147,60.80519535698428,42,17.706570108582966,0.55053924601816,1.989881356580764
Tupi Baje Chiya Point,27.6710857,85.382694,Tea store,39,18.84665561763207,3,1.2778819059760531,9,3.540419921522216,148,61.40215714628549,51,21.31101532970812,0.5,1.9898254700580333
GTS Store,27.6830103,85.3884901,Tea house,39,19.564337993977038,6,2.1269537568644656,10,3.813627401368537,147,60.80519535698428,45,18.918254363725477,0.5,1.9878925554687679
Вкусная еда,27.6754222,85.4092715,Restaurant,20,11.022270558173096,79,28.660692747446866,79,34.15232698413004,39,16.456379252494504,54,22.257502224641296,0.6010784920363198,1.98724533812655
Chiya Vibes,27.6693444,85.3817081,Tea store,30,14.51969279200517,3,1.1530210087285364,8,2.961620030054819,134,55.109217686209064,45,18.651167591418062,0.6974513049774942,1.9848680546659454
Dolakha Laxmi Khaja Ghar,27.6810637,85.4004705,Fast food restaurant,28,14.797078150648545,45,16.781780610366148,41,17.34639808074911,90,36.91867728458007,40,17.354797603130876,0.55053924601816,1.9809156289147394
Newa Kitchen & Sekuwa House,27.6732633,85.409524,Family restaurant,22,11.79481171091934,84,29.84694745861493,84,35.75520198910729,37,15.763769462059697,56,22.943803224908372,0.55053924601816,1.9792705285702237
Minu KhajaGhar and Bhojanalay,27.6738602,85.4094831,Fast food restaurant,22,11.79481171091934,87,31.268198565794002,83,35.57811865576387,37,15.763769462059697,56,22.966496933675607,0.55053924601816,1.977721621156586
Maila Daiko Khaja Ghar,27.6695565,85.4086816,Fast food restaurant,26,13.392789008794944,85,30.58997299655372,80,33.60715235342611,37,15.611438829372602,50,20.731741350943548,0.6010784920363198,1.9764133567161697
Chiya and chill garden,27.6795482,85.4008847,Cafe,26,13.643561252341687,46,17.04980006579701,45,18.904801146827655,82,33.84281168512694,41,17.717657550253342,0.5801028097535045,1.972640620095547
Himalayan Orbit Cafe,27.6736844,85.3734008,Cafe,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,128,52.944709406225826,50,20.40408052240357,0.5,1.9723843475758067
Sargun Cake and Pastries,27.6736719,85.3733955,Bakery,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,128,52.944709406225826,50,20.40408052240357,0.5,1.9723843475758067
"Sindhupalchok Khaja Ghar , Gattaghar",27.6750336,85.372717,Asian restaurant,41,20.86627740669779,3,1.1577489452096297,9,3.4221855949294655,129,53.14056096379081,46,18.48354192630656,0.55053924601816,1.968315593342541
Jhapali khajaghar,27.6824664,85.396641,Restaurant,33,16.339274086861664,24,9.332092299527002,30,12.612004247039849,131,54.178936953993286,39,17.132520686649446,0.5,1.9682363925527073
Chulo dhungo sekuwa,27.6829235,85.3910858,Bed & breakfast,37,18.29909132203916,9,3.158271079972966,11,4.283799654256116,147,60.80519535698428,41,17.298491386145294,0.55053924601816,1.962973521896979
Bishal Momo,27.6733609,85.4051482,Momo restaurant,18,9.686178846491394,61,21.441642290284246,47,19.990167498122783,29,12.754370833745302,39,16.52338669805644,0.8386351713449827,1.9610193619000353
JHIGU BHWYAE CHEN,27.6733384,85.4097721,Restaurant,22,11.79481171091934,85,30.0790080935657,86,36.594098490560256,38,16.107203805503836,60,24.94276645438735,0.5,1.9573573060679554
Creative Burger & Pasta House,27.672397,85.4051819,Restaurant,18,9.686178846491394,62,21.886086734802763,48,20.284952647168243,27,11.929747423993028,40,16.74223621175324,0.8400240270437798,1.954618062682393
The One 99 Eatery,27.6742174,85.3727221,Family restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,122,50.19336700582377,47,18.976108371848152,0.55053924601816,1.9528471895552306
Sandesh Computer,27.6773638,85.443104,Internet cafe,31,15.220204348823586,81,26.780503588914012,82,34.99234964212235,149,61.38605298327462,62,25.153922184103493,0.5,1.9513031722657308
Rco Foods,27.6742607,85.3722186,Fast food restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,116,47.564648104622435,46,18.48354192630656,0.5801028097535045,1.9490136781322362
"Iman cold store,Gatthaghar",27.6737045,85.3731004,Coffee shop,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,125,51.82382008863279,48,19.54911931686862,0.5,1.9470848903538063
Jaam Chiya Kham,27.6759527,85.400436,Tea house,27,13.973276017639312,49,17.947025022267916,49,20.94114551598195,87,36.32032759892582,42,18.105635990570825,0.5,1.9452435190935966
R K C Mo:Mo and Chaumin Center,27.674256,85.372563,Fast food restaurant,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,121,49.78077070696583,46,18.48354192630656,0.55053924601816,1.944770224565688
thecho,27.6775186,85.4430343,Bakery,31,15.220204348823586,81,26.780503588914012,82,34.99234964212235,148,61.03311180678558,61,24.48725551743683,0.5,1.9444266763208282
Restaurant,27.6837589,85.385699,Restaurant,39,19.564337993977038,4,1.623120001225628,10,3.6690546275004188,144,59.42316415079539,46,19.036314351752935,0.5,1.9404436259068825
Junction Cafe And Restaurant,27.6743329,85.3719916,Restaurant,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,112,46.03553195995876,45,18.102589545313364,0.6010784920363198,1.9394983894509679
Eden's Organic Juice & fruits centre,27.6687117,85.3881329,Coffee shop,26,12.602836608744555,7,2.4417617719067644,12,5.315140822519915,128,52.95673117984173,43,18.490029256521193,0.6418816010661614,1.9301944036573087
"Riplik Store, Bahanani",27.6846183,85.3835456,Cafe,36,17.637507391080558,4,1.623120001225628,9,3.3897385124034267,141,58.228898907721316,46,19.026990842023743,0.6173484952239897,1.9293729174424545
Ajima cafe,27.6849416,85.3876473,Coffee shop,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,139,57.52440678674209,46,19.125556978952936,0.5,1.926646427733778
Firewood Sekuwa Palace N Thakali,27.6733771,85.4036604,Restaurant,18,9.686178846491394,58,20.3830765758665,46,19.812389720334263,29,12.939937481502534,42,17.730199755460735,0.7921855608813013,1.925297303806249
Dhungana dairy and tea shop,27.6831616,85.394468,Coffee shop,36,17.910580098663367,17,6.454233546641717,23,9.546714917420326,143,59.0592248024891,41,17.310610320918673,0.5,1.9252342602136885
New Place,27.6837398,85.3895447,Restaurant,38,18.944575364443725,6,2.1269537568644656,10,3.813627401368537,146,60.40121698544668,42,17.706570108582966,0.5,1.9242269494595043
Paragon food Cafe,27.6682452,85.3861734,Fast food restaurant,30,14.733528844019766,4,1.4815856097126785,10,4.0233707425286385,125,51.844689960220876,38,16.129341772077954,0.6418816010661614,1.9219198924362972
The Baristas Coffee School (Bhaktapur Branch),27.6744504,85.3692713,Coffee shop,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,49,20.46889788759341,33,12.853171646637964,0.9446271802396232,1.9198395566372013
Khuwalung Sekuwa Ghar,27.6850836,85.3900443,Barbecue restaurant,35,17.3139718669985,6,2.1269537568644656,9,3.180845582093392,141,58.48673605451013,40,16.883027598981947,0.5801028097535045,1.9178123301373027
Ella brew and bites,27.6678018,85.3865409,Cafe,25,12.148295416745412,4,1.4815856097126785,11,4.493542995416217,121,50.248045979182336,35,14.471359649020586,0.7286174105755541,1.915919332658219
Newari Chulo and Restaurant,27.669335,85.3881533,Restaurant,28,13.69390161595453,7,2.4417617719067644,12,5.315140822519915,130,53.818019054265676,43,18.490029256521193,0.55053924601816,1.9038140797585248
SHAKTI DONUT STORE,27.6795461,85.4011803,Bakery,26,13.643561252341687,46,17.04980006579701,45,18.904801146827655,70,28.943302842863474,41,17.717657550253342,0.55053924601816,1.9031009987587022
mrp sekuwa adda सेकुवा KG रक्सी MRP मा,27.6730246,85.4047476,Bar,18,9.686178846491394,61,21.441642290284246,47,19.990167498122783,29,12.754370833745302,39,16.52338669805644,0.7822597938261441,1.9026213563614438
Bhaktapur Khaja Ghar,27.6841275,85.3894429,Restaurant,37,18.29909132203916,6,2.1269537568644656,10,3.813627401368537,144,59.69705031874465,42,17.706570108582966,0.5,1.9017416989628844
Cookie Jar Bakery And Cafe,27.6679632,85.38619,Bakery,29,14.180937315661184,4,1.4815856097126785,10,4.0233707425286385,125,51.844689960220876,37,15.685190082395449,0.6516177380544796,1.8989900977554293
Bardali Kitchen & Sekuwa Ghar,27.6724375,85.4049375,Family restaurant,18,9.686178846491394,61,21.441642290284246,47,19.990167498122783,26,11.634068411672962,38,16.009677181363255,0.7791566565937139,1.8894572841086459
Sushila Kirana and Cafe,27.6849654,85.3839594,Cafe,32,15.936991266457632,3,1.1584352382359575,9,3.3897385124034267,138,57.12239445727029,46,19.026990842023743,0.6516177380544796,1.888097120107886
R K Dairy and Bakery Coffee Shop,27.6685907,85.3738497,Bakery,38,19.60061726137488,2,0.8125108499600547,8,2.943726408028361,83,34.99598184160843,45,18.547642003379483,0.55053924601816,1.8854892673077064
Nikoshera Party Palace,27.6793166,85.40376,Restaurant,20,10.697114825444077,54,19.411898153483026,45,19.074740271940396,33,14.487993403451863,37,16.00263604502834,0.7219844108196658,1.8803574669536596
Suddha Sakahari Khaja Ghar,27.669819,85.408712,Breakfast restaurant,26,13.392789008794944,84,30.164118213839405,81,34.08136501035782,37,15.611438829372602,51,21.116072910382503,0.5,1.876942272984055
Anush khaja ghar,27.6835895,85.3912925,Bakery,36,17.924091322002702,8,2.5998806321249415,11,4.283799654256116,144,59.697956200956014,41,17.298491386145294,0.5,1.8768958236122206
Utshahan dining table,27.6707799,85.3998925,Restaurant,27,14.141057589600702,51,18.210927820398044,45,19.137025924490956,35,15.495368371378744,46,20.01828755838501,0.55053924601816,1.8746853197580067
