name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
Dr. Iwamura Memorial Hospital (DRIM HOSPITAL),Private hospital,Private hospital,"Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6724669,85.4118049,4.3,148,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipODt4YhQnoDmMddyqHKhc9gKFDHopoVTlF-JnO6=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Dr.%20Iwamura%20Memorial%20Hospital%20(DRIM%20HOSPITAL)&query_place_id=ChIJm-JxHZoa6zkRtWVwj5yVmDQ
Puspa Curd Factory,Health food store,Health food store,"MCFH+5R9, Bhaktapur 44800, Nepal",Bhaktapur,27.6729058,85.4296225,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xFN8uvCBQOzl41sMDPYnRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.327&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Puspa%20Curd%20Factory&query_place_id=ChIJy7BjzK8a6zkRtPwnHL6QHpo
Pasa Veterinary Clinic (Dr. Ram Gopal Kayastha),Veterinary pharmacy,Veterinary pharmacy,"Bidhyarthi Niketan Higher Secondary School, Bhaktapur 44800, Nepal",Bhaktapur,27.6720639,85.4295029,4.2,22,0,0,0,0,0,70.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGqVzf_wvbLn9SN6TaOCmaGhmEXIEEQx8VedKWa3ST0_DLqXlxq3LaRbguuqVG-ieZfvItehPnPHr4XDD3one7YrM1KohGG9fKfQHpXt7qRrCt9-pH0DTz_7ij8T8aLc9xsR4w=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Pasa%20Veterinary%20Clinic%20(Dr.%20Ram%20Gopal%20Kayastha)&query_place_id=ChIJ_YqIKBUb6zkRcaN35UvAh2w
Laxmi Vet Pharma,Veterinary pharmacy,Veterinary pharmacy,"Golmadhi-7, 44600, Nepal",Bhaktapur,27.6725839,85.4322696,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH94yaARabCuLWNzNO97WeDWLCc7IkgmOLQ35ZuVce1TZgSbq8Xd97IgCgnmX-4VH68AVnaUX9GG4LJIUzxIbUAAq37rGGZygwK4UHoDZg1na0XvMd9pgIU_sKuFAzCDq9ng0vihSBYnkjrTfKvT3iN6T9F-zzRH2e5cA8prICZWUHTfxmSvdUXpHznPe4MvboWA8E=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Laxmi%20Vet%20Pharma&query_place_id=ChIJ_3XQmtob6zkR5dLGDaTeswE
Ujjwal Veterinary Clinic,Veterinary pharmacy,Veterinary pharmacy,"MCCQ+G7C, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6713042,85.4381391,3.7,7,1,1,0,2,3,81.08,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSytNbacV8YJOLCKfgBgc_eZpzLO3rjXySxV-ULj0gv0DE9unFxJuAlBkFgEPaXT0D2god1r0qg7EPLyXLzs9H_Evl2HVWE5_d-skOfHBT9daEdHKuP7BrDYAeKml-cWbbL55NdV=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Ujjwal%20Veterinary%20Clinic&query_place_id=ChIJo4XU11IF6zkRHCh2RT35khU
Bhaktapur Pharmacy,Pharmacy,Pharmacy,"MCFH+4XW, Tripurasundari Marg, Bhaktapur 44800, Nepal",Bhaktapur,27.6728707,85.4299399,3.8,4,0,0,2,1,1,105.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTkkqXwH6rgDjch3hcwvMZ_K52H5OcSv8hAR8Cr8EBT2qxvmGErmO2AiHceTXqqHGVt3a0ErbtCXYa5n_puyGhMCia5iKk5w87IonxMHAsCWsLrDOzpAU4mRSDFn60yDqPKx0j=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Pharmacy&query_place_id=ChIJIW5eM64a6zkRF5gbdKnE_ig
Rasu Pharmacy,Pharmacy,Pharmacy,"MCCF+MHQ, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",Bhaktapur,27.6717227,85.4239698,4.0,1,0,0,0,1,0,91.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH0OQV-IkjR2NZAD9hPdpqLh1EbMGXoRY05qBD6xh4X4xQfPlcpL-UlEUgXsmLakAoHEdfBaUqc6MQpKPsUA2h5MU9DpbCqpVQaAfobzJibe-MaWgpCpmFlv74DdQFPQTOW_AiD84bgOwB4BrIinX5-e4qR56NLBrnybjAljPN1KDDpBowTkvjmpHFbP9c4SGlHtA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Rasu%20Pharmacy&query_place_id=ChIJKZ-c76Qa6zkRyKkk9aipq7o
Washa medicare pvt.ltd,Pharmacy,Pharmacy,"MCFF+F54, Siddhapokhari 44800, Nepal",Siddhapokhari,27.6736341,85.4229661,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OSwNfbhhMd8RliIwAjy9vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.51079&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Washa%20medicare%20pvt.ltd&query_place_id=ChIJu7vdTQAb6zkRq7vzlcXqr4M
Shakya Clinic शाक्य क्लिनिक,Pharmacy,Pharmacy,"6 Inacho - Hanumanghat Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.671883,85.4344014,4.0,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YaNnuWTvLgekJDaTYwYl3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.162636&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Shakya%20Clinic%20%E0%A4%B6%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%AF%20%E0%A4%95%E0%A5%8D%E0%A4%B2%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%95&query_place_id=ChIJ_YRWrq0a6zkReRL0aBOkbhI
Jiwanta Pharmacy,Pharmacy,Pharmacy,"MCCF+HHP, Bhaktapur 44800, Nepal",Bhaktapur,27.6714716,85.4239454,5.0,1,0,0,0,0,0,84.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EXV0qOdy9H4yHayPxaWSbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.05487&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Jiwanta%20Pharmacy&query_place_id=ChIJda2nNLUb6zkRdLXxQOtkoQo
Khowpa Pharmacy,Pharmacy,Pharmacy,"MCFJ+CHW, Bhaktapur 44800, Nepal",Bhaktapur,27.6736013,85.4314594,5.0,1,0,0,0,0,1,91.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gKJKXdw-5CMywduPfb80YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.5652&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Khowpa%20Pharmacy&query_place_id=ChIJkwXnG64a6zkRX-yzq3gbcmo
HARSHA Pharmacy,Pharmacy,Pharmacy,"Byasi Gate, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6765265,85.4259907,4.0,2,0,0,1,0,1,94.5,https://lh3.googleusercontent.com/p/AF1QipMhFkA1kOGClDLQfziqrWcXS8k6NYTe7dTrj-fM=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=HARSHA%20Pharmacy&query_place_id=ChIJycaVSvQb6zkRZHr5oxMYmjE
Yatu Pharmacy,Pharmacy,Pharmacy,"MCGP+WQR, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.677392,85.4369141,5.0,2,0,0,0,0,2,105.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=duwtFevPiQGyyyoW1dfBrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.55545&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Yatu%20Pharmacy&query_place_id=ChIJjZ9OGAAb6zkR1H-BPpU2dAc
Garudkunda Pharmacy,Pharmacy,Pharmacy,"Bhaktapur 44800, Nepal",Bhaktapur,27.6746155,85.4372728,0.0,0,0,0,0,0,0,98.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5bs7iiiYdDdzhEYKeotZWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.0523&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Garudkunda%20Pharmacy&query_place_id=ChIJ_QNJB68b6zkR1u4mcPGt4kw
R. K. Optics,Pharmacy,Pharmacy,"MCGG+38G, Bhaktapur 44800, Nepal",Bhaktapur,27.6751989,85.4258357,3.3,3,0,0,0,0,0,70.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Nsbxs6dl12SG3MV659UZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.952859&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=R.%20K.%20Optics&query_place_id=ChIJv2A4wLoa6zkR-bnCrl5KNiQ
Jhingu Wasa Pasa Pharmacy,Pharmacy,Pharmacy,"Bhaktapur 44800, Nepal",Bhaktapur,27.6761835,85.4321444,4.0,3,0,0,0,0,0,105.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzi2oxT4Bmeyn-3bvvjZed9qyXXOA8RaKq2gzVBUCHjwaTkfpg8goYSRt6vRoZ-oZr8yd_BzYHirYSSFM1uZMDvXe5kqEr2WVFohKflkWoIUvAsc9UpeN2yFeoadpd9di64TXRZJQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Jhingu%20Wasa%20Pasa%20Pharmacy&query_place_id=ChIJD70W7k0b6zkR0Pl6MS_Mh44
Kamal Medical Store,Pharmacy,Pharmacy,"MCGM+9F6, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6759139,85.4336404,0.0,0,0,0,0,0,0,77.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBOvjbW64VeXCe6RJCP1VTuTusek_37jlFg8K87tF-_-za-qlvl5daT3dXuqz3wrQ9ZTk6kxsc3K4qk-2lVwNjdU29jV7JN8Lh8UWKTg-htkN5dQM2eV1lC1Gq8YjZvEcshPYqmGkM7xA5HEpFVh76T9td6ZzTKdK2DOK4dxZWgtlmTyPM0MA9WXrVLBUX3nTrS8o=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kamal%20Medical%20Store&query_place_id=ChIJg19XP7Ia6zkRWnxwDbwu-YY
Bhaisharjya Medical Shop,Pharmacy,Pharmacy,"इनाचो-6, माको गल्लि, 44800, Nepal",Bhaktapur,27.6716884,85.434046,2.8,6,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE948dqa6KONb5iZXCszZlmv8uGEZGC4J--tQ8E-NEwO3tiVMwj5MAX4T3JJP7IOzoQzeqfnk9f0pVe8WwPVNlEzHAde9k98VMFi9NZntUniy5vkD5vkeCurylOJSxTwyLlWnvJERRKPu_d7ApB-TloBJWrGobxtV9ySDX7koPcVeHy-6nKuCXVQNddwc4JvuF-3cM=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bhaisharjya%20Medical%20Shop&query_place_id=ChIJ4_n6sK0a6zkRXgSz_kj7SC0
Sayara pharmacy,Pharmacy,Pharmacy,"MCFG+WX2, Bhaktapur 44800, Nepal",Bhaktapur,27.674766,85.4273979,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_M10KsmajGRI-lSxwUKMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.01321&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Sayara%20pharmacy&query_place_id=ChIJHb2aQAAb6zkRbdJUZacm9bs
SARON PHARMACY,Pharmacy,Pharmacy,"MCCG+86R, Bhaktapur 44800, Nepal",Bhaktapur,27.6708602,85.425519,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iAuOquspv11CsM0qAtQorQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.0937&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=SARON%20PHARMACY&query_place_id=ChIJDWZxCAAb6zkRIOR4KoHnXC0
Hello Janaswasthya Pharmacy,Pharmacy,Pharmacy,"MCGP+XP2, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.677386,85.4367695,4.0,7,0,0,0,0,0,98.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5FrOS0VYFa88Y69hYBt8mvNI5hg7-X_l5ve3zwBBeYdgiLvfXaeXfb8kgwhJBsktgXIfaLWtbB2iZ-sJ3BQteKzQJ9MhYHzPRW-qJnJfHrqmmLh1CnVcOo33m15yWLbOeW5RJ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Hello%20Janaswasthya%20Pharmacy&query_place_id=ChIJ-WFFJrMa6zkRqxqSDSJ2u_0
barahi pharmacy,Pharmacy,Pharmacy,"MCCC+MQ9, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6716672,85.4219854,4.2,5,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcjksGBQ3J_x-IYYyruHKUERQeqVtKf7iWw68Jo_nmLeq9s6cZgIJ7U5qZjNFwtg5OyjtH_ujQtqq6rVteoS4xAI56r4siWO0bnrVel6eqvtsRMBp8VaOvifpK5Fe7PyTnoU64UA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=barahi%20pharmacy&query_place_id=ChIJa3GKYqMa6zkRdc8qqU7PTYQ
Na Pukhu Pharmacy,Pharmacy,Pharmacy,"MCCC+MRG, सिद्धपोखरी, Bhaktapur 44800, Nepal",Bhaktapur,27.6717223,85.4220844,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhOUY87AdM5p4y3kAeAF-_20SYf1mO8NBAzM6WCyNgFezGPp9nvSu_wCtK4izUR9pIYUiPC8W8qnXGabOc9AUjnvaD_bmlEq9pPgsDv3-XXCTulfDFIkK8vBwKfV92tuNL_IpGKH_ieXo9=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Na%20Pukhu%20Pharmacy&query_place_id=ChIJIZikLgAb6zkRcrmWiUGdmD4
Oriental Pharmacy & Optical Center,Pharmacy,Pharmacy,"MCCH+5GF, बोलाछें सडक, Bhaktapur 44800, Nepal",Bhaktapur,27.670447,85.428811,4.9,8,0,0,0,0,0,91.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDfAhnFqR2k92nn2eYJycFh4twY6Cj7HAEiySGLfTfMq_kbu95wZ7EnA5ejud6tQHkWYlOlCVLwzZy51c2X5UjaxOGKTZfAl2s7n70l3dQQZwYTSYNiLY-Cv9krisYrt68P2RcUA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Oriental%20Pharmacy%20%26%20Optical%20Center&query_place_id=ChIJt54yDK8a6zkR8CVNKvfJ6Hg
Doleshwor Pharmacy,Pharmacy,Pharmacy,"MCCC+MRG, सिद्धपोखरी, Bhaktapur 44800, Nepal",Bhaktapur,27.671696,85.422078,5.0,2,0,0,0,0,0,101.25,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFv2EUU-nGk19i98pFdhVPoNTKwc6e11Uy9dXu4Q5oRPRCf8frSfJxE4VxWkCTqF14BhmIGgLRForEzXy2lg-8a04AevlU5CuSem39k2FCMOVdpni7sW4sp6uMEkHBelRC3oF8hnEaWKuyqRe-5AlRU4sujCPDL5oBoWu7QlPprt3mBbkKYShUXa1QW2hgTMBqesKI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Doleshwor%20Pharmacy&query_place_id=ChIJP3B_YqMa6zkR4sSEDakwZ9E
Kamal Vinayak Pharmacy,Pharmacy,Pharmacy,"MCGP+XP8, Garud Kundal Road, Bhaktapur 44800, Nepal",Bhaktapur,27.67742,85.436839,4.0,8,1,0,1,2,4,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRUO17DlU0wgvHHCyt0LAGiSyrP7w9rYlzj8A9b37exF-z6cDzIC1ahkRVbmE8eb9Q63Ff-DUbnq1cohVevYzltjKTouWKbXizmQVdW0Rekc-SzFbUUmlbXTUhfcX2Oq0ltuLp=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kamal%20Vinayak%20Pharmacy&query_place_id=ChIJmcumKLMa6zkRlcjzDWiB8Zc
Suryabinayak medical store,Pharmacy,Pharmacy,"Suryabinayak Polyclinic, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6648871,85.4254801,3.0,1,0,0,1,0,0,91.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=myy7wJP2B8Mx6uQA4lT4Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.17053&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20medical%20store&query_place_id=ChIJ0XhRrIgb6zkRzGZ1jTDMs5M
DR Medics,Pharmacy,Pharmacy,"MC7F+P7F, Suryabinayak 44800, Nepal",Suryabinayak,27.6643128,85.4231805,4.0,1,0,0,0,1,0,0.0,,https://www.google.com/maps/search/?api=1&query=DR%20Medics&query_place_id=ChIJzUuR-Mcb6zkRiXIx3F6lgGY
PHARMACY,Pharmacy,Pharmacy,"MC8F+4C2, Suryabinayak 44800, Nepal",Suryabinayak,27.6652725,85.423511,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEzKu-rJQzI2EqzisgGDieilhCWqQDgZgOXEL2brEnKKDhDbEABbNK5epyxkh97ADFlyIFrjyid96TwFVNuSrcvyMo3ly_fuWqrTB3Sydbafy1zk42z0LexRV7GPbM4YjqpfucmMRy0-wT=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=PHARMACY&query_place_id=ChIJSfDTXAAb6zkRPNAfgkxpZsc
Samadarshi Pharmacy,Pharmacy,Pharmacy,"MC7C+PWR, Suryabinayak 44800, Nepal",Suryabinayak,27.6643552,85.422288,4.0,1,0,0,0,1,0,78.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSwJylJ9yapc3tNmsm4mcPPbDBS7ea5skLr0pWXbNui-t0Dq0xn-y9g_z3gBcwjtJmC62tCx4SSt7sHWJ_-b69pbMxK9tpaOxXKBSkE5SEapCSEkseco9wGtlS_TbgzMazWA-caw=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Samadarshi%20Pharmacy&query_place_id=ChIJvVw37_Yb6zkRB_hIlyfZ5b8
Aksharaa Pharmacy and Skincare,Pharmacy,Pharmacy,"MC8G+XQ, Bhaktapur 44800, Nepal",Bhaktapur,27.6674779,85.426954,5.0,2,0,0,0,0,2,98.0,https://lh3.googleusercontent.com/p/AF1QipP1OKz1QJtK8Wo50JcV-q7hpNsxC42O74eSO4M0=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Aksharaa%20Pharmacy%20and%20Skincare&query_place_id=ChIJq2V4EQAb6zkRnR_U9hGxWaA
Matribhumi Pharmacy,Pharmacy,Pharmacy,"MC8C+4XF, Bhaktapur 44800, Nepal",Bhaktapur,27.6653214,85.4224288,3.5,2,0,0,1,1,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KU2UcSDLzEA0Uf8J0S54WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.42194&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Matribhumi%20Pharmacy&query_place_id=ChIJkzgPveYb6zkR-4IYlRGG3HM
Sapana Pharma,Pharmacy,Pharmacy,"MC8F+6W3, Suryabinayak 44800, Nepal",Suryabinayak,27.6655006,85.424803,4.5,28,0,0,0,0,0,77.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYfiMv1ZFZ7ssRDnlgEI2B3XuOQxtJ7HX8hHs14cH3sZFbbnBUuQMwQBLH54jbxuHmb4XBUuTr-BGJWx4tYcBW-NVI5kfGO-vKYh3Pf2sYtoWMRjY_a3lKg1yVud6cwPdgeUI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Sapana%20Pharma&query_place_id=ChIJtavlVqYa6zkR09CVzNw4O7I
Sanskrita Pharmacy,Pharmacy,Pharmacy,"17 Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6715784,85.4223191,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3S7liotN4KFdUTHplsYUppaJ0gaere-UXr-AGqznyEHU9RH8DeTavSKbCcbeD_T_ytPEu4Z333MN7Gm0nO1_h7_m7YqkOeeN96u8sd9BqkovumFRZqvmZ50l51BJ7kELJ0ymJnpXyVZq4=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Sanskrita%20Pharmacy&query_place_id=ChIJEQeeewAb6zkRoSuIroZJQI4
Saswatam Pharmacy,Pharmacy,Pharmacy,"MCCC+MQ7, Bhaktapur 44800, Nepal",Bhaktapur,27.6716604,85.4219091,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxocfXsmwDTUWaA1oiZUzYrnNfHYAyR-vwKzd5Tp-Gf_9__-eY7heoCMooiXt1_LLGr4F6E5daXHxUiZgV6abXT6-el8pMGOUfH548B2sS1y9Ov-dy9N-dflBG9X9EZRIi41--QAnVkNpv5=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Saswatam%20Pharmacy&query_place_id=ChIJo3-gSQAb6zkRWtayP7AGC0U
Indra kamal pharmacy,Pharmacy,Pharmacy,"MC7C+QWH, Bhaktapur 44800, Nepal",Bhaktapur,27.6644461,85.4223688,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5nM_7uWf7ee2HfRy7JjmUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.0218&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Indra%20kamal%20pharmacy&query_place_id=ChIJs_kJdAAb6zkR_pZq5d_zSXo
Sammriddhi Pharmacy,Pharmacy,Pharmacy,"MCCC+MQ5, Bhaktapur 44800, Nepal",Bhaktapur,27.6716727,85.4220177,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2u7gK26_FqyjTflldFs1fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.26141&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Sammriddhi%20Pharmacy&query_place_id=ChIJ7W5hBQAb6zkRYP-Q9qkTQOg
Tanuja Pharmacy,Pharmacy,Pharmacy,"MC96+QGG, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6694339,85.4113251,4.0,5,0,0,0,0,0,84.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDphqhYvqVGK1du__hSHFVbNVJ9Mz8whEYX8hRwafgnl4LlIe65uMP0GVaTGdfjCvs1qMZstek3pojxERzV7MzO4DPEyvZZI-1a7T8pTj0GsCimzaRysbRFTrTZnTSMRhkkDXJ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Tanuja%20Pharmacy&query_place_id=ChIJX0JzBvob6zkRhn_ARMRWAEU
Suryabinayak,Pharmacy,Pharmacy,"MC8G+5X9, Suryabinayak 44800, Nepal",Suryabinayak,27.6654061,85.427481,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C3Ozwz0ZEuLSBdOqsceuGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.70128&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Suryabinayak&query_place_id=ChIJMzYBPwAb6zkROeDMyFg2xLY
Malla Medical,Pharmacy,Pharmacy,"MC8F+C99, बाराहीस्थान मार्ग, Suryabinayak 44800, Nepal",Suryabinayak,27.666033,85.4234852,0.0,0,0,0,0,0,0,91.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoQw0W77ru0rzVIag_DNKWgWrH_TwVfHy8RbOQQYJq_Dcyp2sNgE6c9lc1iNVyP3aNMLu4j8CjnmdgamJGbHbQflCInJopGoMDNekglnNO9v-t3pOYcAuio9rR9oHrYgfUkfyW=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Malla%20Medical&query_place_id=ChIJ7a996aYa6zkRedicDkt0vaI
Riddi Siddi Pharma,Pharmacy,Pharmacy,"MC8G+45P, F099, Bhaktapur 44800, Nepal",Bhaktapur,27.6653331,85.4254426,5.0,2,0,0,0,0,2,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx30HfImsB-CF85VwXV5pQmJ--nf_YIEeRoDvuteyJD3GVwwp1jbCJUM_Qe1pu14bqoGdj4yo49PzmZ1Eup56z_DJlQceXIqo88pWHxvNcUAByjIrJAK7KaZMaEWNfRXYB0Df9AFA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Riddi%20Siddi%20Pharma&query_place_id=ChIJpcRCTqYa6zkRLkclfMk1Yjw
Nandikeshwor Pharmacy,Pharmacy,Pharmacy,"Doleshwor Road, Suryabinayak 44800, Nepal",Suryabinayak,27.6613113,85.4383717,5.0,1,0,0,0,0,0,85.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBkg8v1aFKtWks_JVn8y7e9gO8PNdwtjQe_yA3DAeYHN-cgbX7a139A0vWtqicjpviNIkuaTKwdlLih-VWDo7v_eQGSny8UTucezdyA8fifdoPkWgdlfbnC5KS63MZeqrgxPk=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Nandikeshwor%20Pharmacy&query_place_id=ChIJlXqKwf8P6zkRqPC_8deEzU4
Shivam pharmacy,Pharmacy,Pharmacy,"MCFR+HQJ, Bhaktapur 44800, Nepal",Bhaktapur,27.6739675,85.4419033,4.0,1,0,0,0,0,0,83.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pRaCMrJgDozv9r_BTswb_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.75293&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Shivam%20pharmacy&query_place_id=ChIJfVzMoMYF6zkRISwJCQmdmVg
Kalyan pharmacy,Pharmacy,Pharmacy,"MCFQ+8CQ, Bhaktapur 44800, Nepal",Bhaktapur,27.6733355,85.4386213,0.0,0,0,0,0,0,0,105.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JuoAvISe3scPRjO58FZlHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.41933&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Kalyan%20pharmacy&query_place_id=ChIJdzQyQQAF6zkRXnBQwBPVYQE
Youngster Pharmacy,Pharmacy,Pharmacy,"MF36+J2F, Araniko Highway, Sanga, Nepal",Sanga,27.6539921,85.4600571,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iJmrO-xl6-Gli5Ah7wHgvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.04314&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Youngster%20Pharmacy&query_place_id=ChIJ0YOlHwAP6zkRqmd1qk3pews
